id,customer_id,vehicle_id,sale_date,sale_price,payment_method
568,287,11,3/10/2024,52927.81,Online Transfer
569,1617,35,11/29/2023,94603.6,Online Transfer
570,2388,13,2/15/2024,61939.74,Credit Card
571,1369,9,7/12/2023,91171.82,Online Transfer
572,319,19,12/20/2023,77513.12,Online Transfer
573,2220,37,2/23/2024,36339.38,Credit Card
574,795,10,5/16/2023,51473.12,Online Transfer
575,1576,32,3/4/2024,36640.16,Cash
576,591,27,4/29/2023,56576.3,Credit Card
577,691,21,9/12/2023,36973.35,Online Transfer
578,1940,33,2/9/2024,85789.65,Credit Card
579,530,3,2/24/2024,92185.79,Credit Card
580,1524,24,3/23/2023,70798.1,Credit Card
581,44,39,7/2/2023,90656.3,Credit Card
582,384,17,1/17/2024,43717.87,Credit Card
583,132,30,12/20/2023,95800.76,Credit Card
584,93,22,6/15/2023,39781.98,Credit Card
585,1381,13,2/26/2024,67599.15,Online Transfer
586,1705,35,5/22/2023,52204.86,Credit Card
587,493,31,9/21/2023,72693.1,Online Transfer
588,1371,9,6/19/2023,94198.34,Online Transfer
589,2472,19,9/27/2023,86593.18,Online Transfer
590,2353,12,7/18/2023,44569.23,Cash
591,396,34,7/1/2023,57468.86,Online Transfer
592,2052,40,8/29/2023,51777.85,Credit Card
593,2200,11,4/9/2023,46451.24,Credit Card
594,178,25,8/15/2023,91101.03,Credit Card
595,2154,29,9/27/2023,93440.65,Credit Card
596,2150,28,5/19/2023,57192.59,Credit Card
597,1996,39,11/22/2023,96481.96,Credit Card
598,309,20,11/25/2023,39209.11,Online Transfer
599,759,3,9/4/2023,50044.52,Online Transfer
600,1567,5,5/25/2023,59839.88,Cash
601,1947,14,5/9/2023,50545.01,Credit Card
602,1118,30,12/20/2023,39602.37,Credit Card
603,1735,8,4/27/2023,50493.54,Cash
604,240,6,9/21/2023,42672.04,Credit Card
605,1013,27,10/15/2023,53688.1,Online Transfer
606,828,10,8/20/2023,65924.03,Credit Card
607,1938,23,5/13/2023,52647.23,Cash
608,752,15,4/1/2023,82131.67,Online Transfer
609,51,17,2/8/2024,58800.42,Online Transfer
610,2264,36,2/13/2024,96021.21,Online Transfer
611,1611,4,6/1/2023,67777.86,Online Transfer
612,196,16,7/31/2023,96552.9,Online Transfer
613,675,2,5/7/2023,30660.63,Credit Card
614,1775,21,7/8/2023,41449.31,Cash
615,549,32,11/28/2023,85174.12,Cash
616,1600,33,3/9/2024,68684.99,Online Transfer
617,1826,7,12/6/2023,33706.86,Credit Card
618,281,26,6/22/2023,63162.22,Cash
619,1557,38,11/12/2023,34969.55,Credit Card
620,125,1,11/20/2023,74903.79,Online Transfer
621,2039,24,3/24/2023,61402.58,Credit Card
622,1917,37,12/23/2023,92027.54,Online Transfer
623,1562,18,6/19/2023,50286.55,Online Transfer
624,1207,12,11/6/2023,42291.91,Online Transfer
625,1700,27,12/3/2023,70131.8,Credit Card
626,177,21,4/24/2023,50490.96,Credit Card
627,1310,3,8/6/2023,31138.07,Online Transfer
628,1027,33,6/27/2023,87120.17,Online Transfer
629,1111,23,1/26/2024,77581.22,Cash
630,1511,15,11/1/2023,43984.75,Online Transfer
631,1931,40,4/15/2023,85525.73,Credit Card
632,1493,28,5/18/2023,34197.51,Credit Card
633,1021,20,7/28/2023,42899.59,Credit Card
634,2235,5,11/11/2023,55386.29,Credit Card
635,1025,9,4/18/2023,81117.05,Credit Card
636,410,2,10/25/2023,84164.86,Credit Card
637,1491,22,7/4/2023,84235.74,Credit Card
638,1304,37,11/19/2023,65839.89,Credit Card
639,1077,30,1/27/2024,79014.61,Online Transfer
640,148,4,5/2/2023,36401.88,Online Transfer
641,638,34,12/27/2023,76689.03,Credit Card
642,709,8,2/3/2024,73548.56,Online Transfer
643,1788,25,2/12/2024,33912.39,Credit Card
644,1427,19,6/20/2023,72094.65,Cash
645,2206,32,11/28/2023,46567.83,Online Transfer
646,1701,6,5/9/2023,62504.31,Credit Card
647,1646,38,7/3/2023,85066.63,Online Transfer
648,1063,18,5/17/2023,66180.23,Online Transfer
649,500,24,4/20/2023,81704.58,Cash
650,1545,31,8/15/2023,36776.01,Online Transfer
651,1389,10,11/11/2023,51007.56,Online Transfer
652,2089,13,6/21/2023,40941.04,Credit Card
653,2009,7,6/4/2023,83118.08,Cash
654,1091,36,1/1/2024,46194.58,Credit Card
655,637,17,11/4/2023,46820.6,Cash
656,1772,16,4/28/2023,93127.56,Cash
657,1216,26,6/24/2023,66217.29,Online Transfer
658,1116,1,11/13/2023,43534.08,Online Transfer
659,705,39,4/13/2023,39990.99,Online Transfer
660,701,35,8/15/2023,68826.8,Online Transfer
661,897,14,3/31/2023,56996.68,Online Transfer
662,2012,11,6/28/2023,95812.36,Credit Card
663,1985,29,12/6/2023,82990.24,Credit Card
664,481,32,3/7/2024,88384.0,Cash
665,1578,8,5/18/2023,39609.87,Credit Card
666,564,18,1/5/2024,61619.45,Credit Card
667,2227,24,11/15/2023,30968.99,Credit Card
668,327,12,9/7/2023,38348.48,Credit Card
669,1093,26,9/21/2023,77921.53,Cash
670,1080,20,4/8/2023,38165.89,Credit Card
671,2187,7,2/1/2024,48378.38,Online Transfer
672,1156,30,11/28/2023,71550.76,Online Transfer
673,333,29,9/13/2023,87301.21,Credit Card
674,247,25,4/15/2023,84930.18,Online Transfer
675,2345,13,3/23/2023,37046.0,Online Transfer
676,1089,16,7/24/2023,41859.68,Cash
677,404,33,7/28/2023,72071.68,Online Transfer
678,1715,27,2/8/2024,99948.17,Online Transfer
679,2438,40,3/31/2023,55415.11,Credit Card
680,1835,36,11/15/2023,80756.02,Credit Card
681,2339,17,3/4/2024,51538.9,Credit Card
682,1225,22,10/12/2023,76908.55,Cash
683,479,34,5/4/2023,48699.04,Credit Card
684,715,21,5/7/2023,89877.05,Online Transfer
685,385,39,7/31/2023,51381.32,Credit Card
686,1765,3,6/25/2023,47557.58,Credit Card
687,818,38,4/11/2023,56806.59,Credit Card
688,270,15,2/19/2024,40148.92,Cash
689,208,31,7/14/2023,55014.57,Credit Card
690,1858,37,9/10/2023,84478.39,Credit Card
691,832,23,8/4/2023,42291.49,Credit Card
692,931,4,2/13/2024,58293.71,Credit Card
693,1624,11,9/19/2023,62062.78,Credit Card
694,2445,35,3/28/2023,92717.73,Credit Card
695,14,10,1/24/2024,30926.83,Online Transfer
696,1135,14,7/6/2023,51055.12,Credit Card
697,1927,2,3/24/2023,37938.48,Credit Card
698,1744,6,3/23/2023,66996.07,Credit Card
699,2458,9,2/11/2024,47526.32,Online Transfer
700,873,28,9/26/2023,42200.83,Online Transfer
701,2035,5,9/19/2023,60166.11,Credit Card
702,1097,1,2/8/2024,73720.0,Online Transfer
703,864,19,5/9/2023,57488.31,Credit Card
704,1174,37,2/4/2024,94743.29,Credit Card
705,980,15,9/26/2023,83899.35,Cash
706,80,24,12/8/2023,85858.73,Online Transfer
707,505,38,5/21/2023,57150.47,Credit Card
708,1625,21,8/9/2023,78197.86,Cash
709,101,1,9/9/2023,95665.47,Online Transfer
710,1602,20,9/12/2023,59482.82,Credit Card
711,1853,40,5/31/2023,45279.31,Cash
712,314,14,7/4/2023,70078.14,Credit Card
713,106,31,11/17/2023,72986.7,Credit Card
714,99,35,11/28/2023,65754.29,Credit Card
715,1565,34,9/12/2023,46107.95,Online Transfer
716,1655,39,5/6/2023,44718.85,Credit Card
717,2377,5,9/12/2023,48458.09,Credit Card
718,616,6,11/5/2023,74967.97,Cash
719,421,4,3/28/2023,96689.83,Cash
720,754,33,10/3/2023,37287.88,Cash
721,1237,26,1/5/2024,69950.53,Online Transfer
722,1747,22,1/26/2024,44917.65,Credit Card
723,1568,18,2/7/2024,50209.58,Online Transfer
724,855,36,3/15/2024,56522.98,Online Transfer
725,1827,5,2/24/2024,81164.21,Credit Card
726,112,1,12/18/2023,31353.39,Credit Card
727,382,13,2/14/2024,71678.91,Online Transfer
728,2200,27,7/1/2023,42345.17,Credit Card
729,558,25,4/13/2023,46784.15,Credit Card
730,679,34,4/17/2023,47083.13,Cash
731,2294,23,1/6/2024,73586.05,Online Transfer
732,579,20,7/9/2023,80811.95,Cash
733,1136,19,9/1/2023,40877.64,Online Transfer
734,1356,22,7/10/2023,63889.36,Online Transfer
735,2059,7,1/21/2024,34502.33,Credit Card
736,2043,38,6/14/2023,97286.1,Credit Card
737,2314,15,8/14/2023,94429.52,Online Transfer
738,1821,31,12/16/2023,46414.51,Online Transfer
739,2467,9,2/8/2024,81755.54,Cash
740,950,21,5/1/2023,98267.16,Credit Card
741,2356,17,10/20/2023,31163.67,Credit Card
742,1245,24,11/14/2023,49063.72,Credit Card
743,61,39,1/31/2024,66934.58,Online Transfer
744,625,16,12/19/2023,51970.72,Credit Card
745,1436,28,5/2/2023,85334.62,Cash
746,1767,2,2/26/2024,52091.27,Credit Card
747,2266,3,6/30/2023,38615.64,Credit Card
748,598,32,8/20/2023,43692.77,Online Transfer
749,2000,10,1/18/2024,76879.07,Credit Card
750,1620,30,4/30/2023,63162.82,Cash
751,2420,37,5/6/2023,46349.1,Cash
752,1599,36,3/17/2024,46817.08,Online Transfer
753,1373,6,1/23/2024,71897.4,Online Transfer
754,1421,11,7/13/2023,99669.97,Credit Card
755,1870,29,3/8/2024,78385.33,Online Transfer
756,295,18,12/10/2023,55742.31,Credit Card
757,651,8,4/18/2023,61558.12,Credit Card
758,1137,33,11/15/2023,80631.14,Online Transfer
759,636,14,2/16/2024,38558.61,Online Transfer
760,790,35,1/23/2024,52038.81,Cash
761,2233,26,2/22/2024,72641.11,Online Transfer
762,1597,12,5/8/2023,92688.57,Cash
763,399,40,3/16/2024,57464.95,Credit Card
764,119,4,8/21/2023,91409.14,Credit Card
765,2242,14,7/16/2023,41396.05,Credit Card
766,71,37,5/26/2023,48026.82,Credit Card
767,1102,30,11/30/2023,92712.78,Online Transfer
768,2073,32,1/30/2024,71044.82,Credit Card
769,370,13,9/8/2023,35077.6,Credit Card
770,244,29,9/6/2023,59732.37,Credit Card
771,2325,20,8/21/2023,44514.77,Online Transfer
772,1705,21,10/22/2023,36703.48,Cash
773,195,40,12/15/2023,81506.42,Credit Card
774,1154,33,3/5/2024,79626.08,Online Transfer
775,290,9,5/23/2023,93106.48,Credit Card
776,1553,3,6/20/2023,49803.11,Credit Card
777,927,34,12/16/2023,76055.09,Online Transfer
778,2106,10,3/7/2024,88252.69,Credit Card
779,458,15,10/22/2023,79157.52,Cash
780,821,2,8/2/2023,95475.41,Online Transfer
781,1721,36,11/16/2023,68409.71,Online Transfer
782,1874,26,10/12/2023,63049.33,Credit Card
783,2072,31,4/1/2023,52594.74,Credit Card
784,187,39,5/3/2023,56382.3,Credit Card
785,1060,17,10/5/2023,50506.02,Online Transfer
786,2148,16,8/31/2023,83279.33,Cash
787,895,11,2/3/2024,39234.86,Online Transfer
788,1314,8,2/10/2024,78261.35,Online Transfer
789,269,24,11/4/2023,62555.21,Credit Card
790,961,19,5/2/2023,31671.61,Credit Card
791,724,25,8/20/2023,72441.91,Cash
792,412,27,1/19/2024,97917.39,Online Transfer
793,596,38,11/19/2023,98744.02,Credit Card
794,1661,6,9/12/2023,39649.35,Cash
795,1845,35,10/5/2023,83457.86,Online Transfer
796,1334,7,11/9/2023,31496.31,Credit Card
797,148,12,5/15/2023,57172.01,Credit Card
798,1622,23,10/18/2023,60646.79,Credit Card
799,2285,4,12/4/2023,82773.34,Credit Card
800,288,1,8/5/2023,94871.46,Credit Card
801,159,28,2/21/2024,94684.94,Online Transfer
802,1818,18,12/28/2023,41639.53,Online Transfer
803,1387,22,4/23/2023,79388.25,Online Transfer
804,72,5,5/18/2023,69594.41,Online Transfer
805,1388,22,11/30/2023,87546.69,Credit Card
806,122,33,11/28/2023,49100.01,Online Transfer
807,1119,19,8/16/2023,39305.65,Online Transfer
808,2278,3,8/1/2023,93301.94,Credit Card
809,2364,4,3/31/2023,82545.96,Credit Card
810,2035,12,10/27/2023,82033.08,Online Transfer
811,1961,14,1/2/2024,43708.06,Credit Card
812,2320,39,12/23/2023,30219.26,Online Transfer
813,1689,27,2/20/2024,73280.97,Credit Card
814,1608,30,5/10/2023,98939.44,Credit Card
815,2409,31,6/20/2023,73515.91,Online Transfer
816,2428,5,3/12/2024,59678.25,Credit Card
817,1915,11,1/19/2024,98035.6,Cash
818,1431,29,8/27/2023,31999.21,Credit Card
819,464,6,7/29/2023,54723.5,Credit Card
820,563,36,10/22/2023,33082.5,Credit Card
821,356,35,6/3/2023,78927.75,Credit Card
822,716,37,1/10/2024,91514.92,Credit Card
823,831,24,3/8/2024,43841.42,Online Transfer
824,1627,26,2/2/2024,75862.35,Online Transfer
825,2036,17,8/1/2023,65634.31,Credit Card
826,1878,23,7/9/2023,38271.85,Online Transfer
827,1134,1,1/26/2024,65374.0,Cash
828,2001,25,7/1/2023,64679.65,Credit Card
829,532,9,10/16/2023,76259.76,Credit Card
830,1023,28,3/19/2024,94531.83,Online Transfer
831,2321,38,10/16/2023,89735.28,Credit Card
832,1235,32,10/27/2023,64969.58,Credit Card
833,710,15,4/23/2023,75358.11,Online Transfer
834,1786,13,4/17/2023,78015.47,Cash
835,1165,2,6/1/2023,33429.38,Credit Card
836,1838,10,8/15/2023,73666.08,Credit Card
837,2091,20,10/31/2023,36677.57,Cash
838,1969,21,5/21/2023,55132.8,Online Transfer
839,580,18,7/15/2023,97574.77,Cash
840,824,16,9/23/2023,64574.84,Credit Card
841,1579,7,5/25/2023,70864.73,Online Transfer
842,1142,40,1/2/2024,51845.14,Cash
843,327,34,4/3/2023,78141.9,Credit Card
844,2057,8,11/27/2023,75373.17,Online Transfer
845,1053,26,7/10/2023,52063.43,Credit Card
846,995,2,2/10/2024,61008.29,Cash
847,1733,17,8/24/2023,76938.15,Credit Card
848,673,30,5/17/2023,59300.98,Online Transfer
849,2469,24,6/29/2023,62293.9,Credit Card
850,2410,40,12/18/2023,88401.16,Online Transfer
851,1459,3,5/31/2023,47131.63,Cash
852,293,22,7/1/2023,73593.39,Credit Card
853,2157,32,2/1/2024,90403.76,Credit Card
854,654,25,9/6/2023,73072.21,Credit Card
855,1285,27,9/21/2023,41514.2,Credit Card
856,1149,4,1/22/2024,38982.45,Online Transfer
857,1212,7,4/16/2023,98156.24,Credit Card
858,279,5,4/3/2023,91820.11,Credit Card
859,1198,21,4/5/2023,90378.28,Credit Card
860,717,31,7/11/2023,52363.71,Credit Card
861,50,13,2/1/2024,79796.65,Cash
862,1735,39,12/6/2023,37951.92,Online Transfer
863,772,34,12/1/2023,45075.39,Online Transfer
864,1301,20,9/8/2023,88420.2,Cash
865,1949,14,4/6/2023,35278.55,Cash
866,410,36,8/2/2023,49013.89,Cash
867,2346,23,8/30/2023,99909.69,Online Transfer
868,937,35,3/30/2023,49256.63,Online Transfer
869,991,1,4/30/2023,68183.77,Credit Card
870,1547,38,2/4/2024,53234.18,Online Transfer
871,1664,29,11/27/2023,72714.29,Credit Card
872,882,28,11/20/2023,55923.33,Credit Card
873,1279,16,4/3/2023,30945.21,Credit Card
874,2353,12,12/1/2023,54893.76,Online Transfer
875,1935,6,11/13/2023,71188.59,Credit Card
876,2015,10,4/29/2023,65871.63,Credit Card
877,2472,9,12/2/2023,74253.73,Credit Card
878,1304,18,6/2/2023,86746.05,Cash
879,2337,19,8/10/2023,40644.43,Online Transfer
880,1624,33,8/31/2023,47092.35,Cash
881,1292,15,12/7/2023,58700.79,Cash
882,324,37,10/7/2023,31626.86,Cash
883,669,8,6/24/2023,80666.61,Online Transfer
884,325,11,7/17/2023,97663.02,Online Transfer
885,89,34,1/10/2024,53158.4,Online Transfer
886,1210,30,5/18/2023,69742.76,Cash
887,1486,32,10/4/2023,47558.2,Online Transfer
888,957,7,1/29/2024,69095.88,Credit Card
889,1288,27,5/5/2023,64144.97,Credit Card
890,2227,6,9/21/2023,43698.15,Online Transfer
891,1397,13,8/25/2023,48323.64,Credit Card
892,1737,35,11/28/2023,39160.61,Credit Card
893,1650,24,8/7/2023,53437.69,Credit Card
894,459,28,5/10/2023,96994.22,Online Transfer
895,2426,33,4/6/2023,46362.45,Credit Card
896,1349,36,9/21/2023,95173.09,Cash
897,1073,37,11/15/2023,57535.39,Online Transfer
898,1118,5,2/15/2024,41908.47,Credit Card
899,2463,40,9/27/2023,33797.81,Credit Card
900,975,9,10/15/2023,48541.15,Cash
901,1299,22,9/1/2023,77363.78,Cash
902,1361,2,4/14/2023,84886.91,Credit Card
903,1893,11,10/17/2023,71823.81,Credit Card
904,864,26,5/20/2023,59901.29,Credit Card
905,599,25,4/5/2023,76487.22,Online Transfer
906,454,2,6/20/2023,69773.83,Credit Card
907,2499,20,9/14/2023,40009.77,Credit Card
908,1998,12,3/21/2024,73476.9,Cash
909,2065,34,5/7/2023,39199.27,Credit Card
910,1352,22,6/14/2023,41106.21,Online Transfer
911,2106,13,11/23/2023,81306.26,Credit Card
912,127,14,8/17/2023,68946.02,Cash
913,2239,11,4/11/2023,82879.78,Cash
914,387,30,8/14/2023,71388.16,Credit Card
915,953,4,4/19/2023,71109.47,Online Transfer
916,1702,40,2/12/2024,35664.87,Credit Card
917,427,15,11/17/2023,35199.68,Cash
918,630,19,12/16/2023,51108.89,Online Transfer
919,293,18,5/10/2023,89574.97,Credit Card
920,1225,5,2/16/2024,64341.07,Cash
921,1297,23,5/14/2023,56049.31,Cash
922,1957,25,11/22/2023,48312.82,Cash
923,1065,17,9/25/2023,86034.36,Credit Card
924,123,3,8/24/2023,78715.74,Cash
925,1361,8,9/26/2023,45112.74,Credit Card
926,863,21,10/2/2023,74994.24,Online Transfer
927,526,6,3/8/2024,33200.88,Credit Card
928,744,36,3/8/2024,31325.56,Credit Card
929,1114,39,6/23/2023,98218.05,Online Transfer
930,857,10,1/13/2024,79361.79,Online Transfer
931,712,37,12/29/2023,33073.97,Credit Card
932,1642,24,12/21/2023,74703.44,Online Transfer
933,1088,9,1/18/2024,38580.66,Credit Card
934,113,16,9/30/2023,71008.7,Credit Card
935,1565,7,3/31/2023,37920.14,Credit Card
936,63,26,5/26/2023,48605.71,Cash
937,1723,1,7/24/2023,88727.92,Online Transfer
938,1962,28,6/23/2023,37057.17,Credit Card
939,2082,33,4/14/2023,53891.58,Cash
940,1802,38,1/14/2024,38816.95,Cash
941,600,35,1/22/2024,69343.5,Credit Card
942,2493,31,3/20/2024,53681.24,Online Transfer
943,419,32,9/21/2023,43716.89,Cash
944,1111,27,6/5/2023,80321.01,Credit Card
945,2418,29,4/29/2023,47469.46,Cash
946,2479,4,11/15/2023,83571.24,Credit Card
947,1001,14,1/20/2024,52985.75,Credit Card
948,340,10,5/13/2023,44806.64,Online Transfer
949,2430,29,9/17/2023,76288.81,Online Transfer
950,1484,33,1/28/2024,48671.42,Cash
951,1545,28,7/28/2023,79626.58,Credit Card
952,1740,11,9/1/2023,61244.19,Online Transfer
953,1696,20,2/22/2024,87882.23,Credit Card
954,536,32,4/22/2023,40997.66,Cash
955,1899,12,1/10/2024,82245.3,Online Transfer
956,1618,18,4/16/2023,48820.26,Credit Card
957,2052,31,8/31/2023,55715.28,Credit Card
958,1299,13,2/12/2024,76933.9,Credit Card
959,2210,30,12/12/2023,86596.68,Online Transfer
960,1433,27,1/8/2024,95621.82,Credit Card
961,2102,24,8/24/2023,49447.92,Online Transfer
962,159,22,9/19/2023,99487.95,Online Transfer
963,446,7,12/21/2023,87111.88,Online Transfer
964,2359,19,10/5/2023,42521.5,Online Transfer
965,117,5,4/23/2023,96817.44,Credit Card
966,389,38,10/24/2023,58365.52,Credit Card
967,2441,25,12/18/2023,92279.28,Credit Card
968,326,26,1/23/2024,38580.67,Credit Card
969,1990,23,4/9/2023,90753.02,Online Transfer
970,1981,16,2/11/2024,69793.84,Credit Card
971,341,2,6/5/2023,72867.56,Credit Card
972,141,6,3/19/2024,46418.78,Cash
973,1491,40,10/18/2023,84776.99,Online Transfer
974,1008,37,7/10/2023,67008.51,Online Transfer
975,1392,39,12/1/2023,82640.52,Online Transfer
976,1720,17,3/10/2024,33536.97,Cash
977,495,8,6/25/2023,42447.31,Credit Card
978,414,15,9/27/2023,59289.21,Online Transfer
979,97,9,9/18/2023,99588.86,Online Transfer
980,1746,3,12/20/2023,51223.61,Credit Card
981,2193,1,11/2/2023,57691.33,Online Transfer
982,2458,36,6/23/2023,30839.13,Credit Card
983,1376,21,2/5/2024,83639.66,Credit Card
984,2249,34,10/29/2023,54068.29,Credit Card
985,1593,35,8/21/2023,79349.04,Online Transfer
986,593,36,7/20/2023,87336.41,Credit Card
987,2339,37,8/30/2023,85177.45,Cash
988,1408,17,9/17/2023,38095.35,Credit Card
989,16,4,3/6/2024,51464.82,Credit Card
990,1743,21,10/9/2023,85654.18,Credit Card
991,876,16,4/12/2023,81022.1,Credit Card
992,1833,8,5/27/2023,77825.67,Cash
993,2376,27,11/18/2023,87970.84,Credit Card
994,1906,9,2/7/2024,76540.14,Online Transfer
995,2090,24,6/20/2023,41039.9,Cash
996,2271,31,1/29/2024,70320.72,Online Transfer
997,1615,23,7/2/2023,44255.42,Online Transfer
998,1682,22,6/30/2023,49375.11,Credit Card
999,183,29,3/5/2024,84322.32,Online Transfer
1000,663,10,7/22/2023,94341.95,Credit Card
1001,1638,13,3/17/2024,42778.78,Credit Card
1002,2228,6,10/30/2023,70635.95,Credit Card
1003,855,15,7/9/2023,67254.76,Credit Card
1004,676,12,3/8/2024,74447.35,Credit Card
1005,2435,32,2/7/2024,91638.08,Cash
1006,2057,3,6/3/2023,97583.94,Online Transfer
1007,1934,38,9/23/2023,69353.83,Credit Card
1008,426,19,7/22/2023,55499.2,Online Transfer
1009,1501,2,11/16/2023,78698.74,Credit Card
1010,1967,7,9/3/2023,57341.98,Credit Card
1011,1342,28,1/27/2024,92028.46,Online Transfer
1012,2420,33,2/8/2024,47853.34,Online Transfer
1013,2476,34,12/22/2023,42332.06,Online Transfer
1014,982,20,4/14/2023,75727.65,Cash
1015,726,1,2/11/2024,81650.7,Cash
1016,271,18,11/19/2023,35129.59,Credit Card
1017,699,26,10/21/2023,95737.8,Online Transfer
1018,711,14,9/29/2023,45442.38,Credit Card
1019,157,39,2/3/2024,53300.65,Credit Card
1020,370,30,10/26/2023,74644.27,Credit Card
1021,1620,11,1/6/2024,84479.16,Online Transfer
1022,2338,25,5/12/2023,75401.06,Credit Card
1023,589,40,4/27/2023,62954.11,Credit Card
1024,248,5,8/1/2023,85578.3,Credit Card
1025,978,35,12/12/2023,76812.46,Credit Card
1026,747,5,4/1/2023,41415.51,Cash
1027,524,3,8/12/2023,37831.82,Credit Card
1028,742,7,10/24/2023,46862.97,Online Transfer
1029,1476,32,9/5/2023,64133.01,Credit Card
1030,1574,35,9/9/2023,32692.77,Online Transfer
1031,182,19,6/1/2023,84141.78,Credit Card
1032,1074,37,4/9/2023,93864.46,Credit Card
1033,27,25,9/23/2023,69665.45,Credit Card
1034,1709,18,8/27/2023,34722.65,Credit Card
1035,965,11,9/8/2023,65016.66,Online Transfer
1036,2412,26,10/18/2023,95387.29,Cash
1037,2055,31,8/26/2023,45097.36,Credit Card
1038,1996,24,6/1/2023,60341.04,Credit Card
1039,560,29,12/11/2023,93543.51,Online Transfer
1040,1602,23,4/23/2023,86366.43,Online Transfer
1041,1092,16,8/3/2023,37584.84,Online Transfer
